0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z;T;
1391186318.678 327.658 229.534 1252 324.805 227.659 1256 320.974 227.23 1256 317.063 228.142 1261 313.907 230.466 1265 317.62 230.652 1261 321.378 230.447 1256 324.819 230.06 1256 345.384 230.156 1270 348.301 228.793 1270 352.026 228.69 1275 355.535 229.83 1275 358.22 232.235 1275 355.079 232.13 1275 351.568 231.581 1270 348.201 230.912 1270 329.592 219.67 1238 323.907 218.505 1280 318.169 218.969 1284 313.554 221.156 1280 310.284 224.286 1280 311.174 225.862 1280 314.869 223.644 1275 319.096 222.353 1275 324.137 222.24 1261 329.298 222.869 1238 344.88 220.314 1275 349.759 219.826 1275 355.045 220.739 1284 359.401 223.198 1289 362.09 226.589 1294 360.908 228.059 1289 357.762 225.483 1284 353.99 223.98 1275 349.358 223.414 1275 344.783 223.396 1275 333.033 228.117 0 332.15 232.377 0 330.071 235.523 1238 327.002 239.022 1238 328.037 243.062 1238 334.915 241.167 1238 339.445 241.331 0 345.423 243.583 0 346.442 239.684 0 343.753 235.811 0 341.971 232.598 1261 341.169 228.308 1261 325.318 260.766 1225 327.267 252.151 1234 332.321 247.191 1238 336.964 247.34 1238 341.464 247.443 1243 345.67 252.483 1238 346.466 261.203 1247 345.589 267.015 1252 342.425 271.301 1252 336.454 272.765 1243 330.306 271.216 1238 326.583 266.924 1229 329.047 260.119 1229 331.448 253.477 1234 336.893 251.702 1238 341.604 253.768 1238 342.95 260.438 1238 341.268 265.286 1238 336.582 266.613 1234 331.411 265.087 1234 302.437 233.98 1280 301.303 241.857 1275 301.075 249.36 1275 302.123 257.253 1265 304.161 264.925 1270 307.193 272.277 1275 311.72 278.521 1280 318.078 283.903 1280 326.036 288.16 1270 335.758 290.198 1275 345.356 288.525 1284 352.917 284.214 1299 358.768 278.126 0 362.872 270.816 0 365.217 263.584 0 366.68 256.223 0 367.514 248.659 0 367.043 241.947 0 365.829 235.256 1289 321.028 229.274 1256 351.789 230.541 1270 336.886 239.898 1229 330.297 216.841 1247 324.1 215.598 1280 317.194 216.186 1284 311.453 218.905 1284 307.729 222.398 1284 344.341 217.433 1280 349.713 216.898 1280 356.196 217.996 1284 361.811 221.124 1294 365.012 224.996 1299;0;
1391186318.766 327.641 229.546 1247 324.786 227.672 1256 320.955 227.244 1261 317.044 228.158 1265 313.889 230.483 1265 317.602 230.668 1261 321.36 230.461 1256 324.802 230.073 1256 345.369 230.16 1265 348.285 228.795 1270 352.01 228.691 1275 355.52 229.829 1280 358.206 232.233 1280 355.065 232.129 1275 351.553 231.582 1270 348.186 230.914 1265 329.571 219.68 1238 323.884 218.517 1275 318.146 218.983 1280 313.532 221.173 1280 310.262 224.304 1280 311.153 225.88 1280 314.847 223.66 1275 319.074 222.367 1275 324.116 222.252 1256 329.277 222.879 1238 344.86 220.317 1275 349.739 219.827 1275 355.027 220.737 1284 359.384 223.194 1289 362.075 226.585 1294 360.893 228.056 1289 357.746 225.481 1284 353.972 223.979 1280 349.339 223.415 1275 344.765 223.399 1275 333.015 228.126 0 332.134 232.387 0 330.057 235.534 1238 326.989 239.035 1243 328.025 243.075 1243 334.903 241.177 1238 339.434 241.339 0 345.414 243.588 1252 346.431 239.688 0 343.74 235.816 0 341.957 232.603 1261 341.152 228.313 1261 325.315 260.781 1221 327.26 252.165 1234 332.312 247.202 1238 336.955 247.349 1238 341.456 247.45 1243 345.665 252.488 1243 346.465 261.209 1247 345.59 267.022 1256 342.427 271.31 1252 336.456 272.776 1247 330.307 271.23 1243 326.582 266.939 1225 329.044 260.133 1229 331.441 253.489 1234 336.886 251.711 1238 341.599 253.775 1238 342.948 260.445 1238 341.268 265.295 1238 336.582 266.624 1234 331.41 265.1 1234 302.419 234.003 1280 301.288 241.882 1280 301.064 249.385 1275 302.116 257.279 1265 304.157 264.95 1261 307.193 272.302 1265 311.723 278.544 1275 318.084 283.924 1280 326.045 288.178 1270 335.768 290.211 1275 345.366 288.534 1284 352.926 284.22 1294 358.775 278.128 0 362.877 270.816 0 365.219 263.582 0 366.679 256.219 1289 367.509 248.654 0 367.035 241.941 0 365.818 235.251 1289 321.01 229.288 1256 351.774 230.541 1270 336.874 239.906 1234 330.274 216.85 1247 324.076 215.609 1280 317.169 216.2 1280 311.429 218.923 1284 307.706 222.418 1284 344.319 217.436 1280 349.692 216.898 1280 356.176 217.993 1284 361.793 221.119 1294 364.996 224.991 1304;0;
1391186318.811 327.634 229.555 1252 324.78 227.683 1256 320.949 227.257 1261 317.039 228.172 1265 313.887 230.499 1265 317.599 230.682 1261 321.355 230.473 1256 324.796 230.083 1256 345.358 230.16 1265 348.273 228.794 1270 351.997 228.688 1275 355.506 229.824 1280 358.193 232.226 1280 355.052 232.124 1275 351.541 231.579 1270 348.175 230.912 1265 329.559 219.69 1238 323.873 218.531 1275 318.137 219 1280 313.525 221.191 1280 310.258 224.323 1280 311.15 225.898 1280 314.841 223.677 1275 319.067 222.383 1275 324.107 222.265 1252 329.267 222.889 1238 344.844 220.32 1275 349.722 219.827 1275 355.008 220.735 1289 359.366 223.189 1294 362.057 226.577 1294 360.877 228.049 1289 357.729 225.476 1284 353.956 223.977 1280 349.324 223.415 1275 344.751 223.401 1275 333.007 228.133 0 332.128 232.393 0 330.053 235.54 1238 326.987 239.042 1243 328.025 243.08 1238 334.9 241.179 1234 339.43 241.339 0 345.409 243.584 1252 346.425 239.685 0 343.732 235.815 0 341.948 232.604 1256 341.141 228.316 1261 325.324 260.783 1221 327.265 252.168 1229 332.313 247.204 1238 336.955 247.348 1238 341.455 247.448 1247 345.665 252.482 1247 346.468 261.2 1247 345.597 267.012 1252 342.437 271.301 1247 336.469 272.769 1243 330.321 271.226 1238 326.594 266.939 1229 329.052 260.133 1229 331.446 253.49 1234 336.888 251.709 1238 341.601 253.771 1243 342.953 260.438 1238 341.275 265.288 1238 336.591 266.618 1234 331.42 265.097 1234 302.422 234.023 1280 301.295 241.9 1275 301.075 249.402 1275 302.13 257.293 1265 304.174 264.961 1261 307.213 272.31 1270 311.745 278.547 1275 318.106 283.923 1280 326.068 288.172 1275 335.789 290.2 1275 345.384 288.519 1284 352.939 284.201 1294 358.784 278.108 0 362.881 270.796 0 365.219 263.563 0 366.675 256.202 0 367.501 248.638 0 367.024 241.928 0 365.803 235.24 1294 321.005 229.3 1256 351.762 230.538 1270 336.87 239.908 1234 330.261 216.861 1247 324.064 215.624 1280 317.159 216.218 1280 311.422 218.942 1284 307.701 222.439 1284 344.302 217.44 1280 349.673 216.9 1280 356.156 217.991 1284 361.773 221.114 1299 364.977 224.983 1304;0;
1391186318.903 327.634 229.554 1252 324.781 227.682 1256 320.952 227.254 1261 317.043 228.168 1265 313.89 230.492 1265 317.601 230.677 1261 321.357 230.469 1256 324.797 230.081 1256 345.354 230.167 1270 348.268 228.803 1270 351.992 228.699 1275 355.499 229.836 1280 358.184 232.239 1280 355.045 232.136 1275 351.535 231.589 1270 348.17 230.921 1270 329.563 219.693 1243 323.879 218.532 1275 318.144 218.997 1280 313.532 221.187 1280 310.264 224.316 1280 311.155 225.891 1280 314.847 223.672 1275 319.072 222.38 1275 324.111 222.265 1261 329.27 222.891 1238 344.844 220.329 0 349.721 219.839 1275 355.006 220.749 1284 359.361 223.205 1289 362.051 226.593 1299 360.87 228.064 1289 357.724 225.49 1284 353.952 223.989 1275 349.322 223.426 1275 344.749 223.41 1270 333.006 228.135 0 332.125 232.394 0 330.049 235.54 1238 326.983 239.039 1243 328.019 243.077 1243 334.894 241.179 1238 339.422 241.341 1238 345.399 243.588 1247 346.416 239.69 0 343.725 235.821 0 341.943 232.609 0 341.139 228.322 1261 325.311 260.774 1229 327.255 252.162 1234 332.304 247.202 1238 336.945 247.348 1238 341.444 247.449 1247 345.65 252.485 0 346.45 261.201 1238 345.576 267.011 1252 342.415 271.297 1252 336.447 272.763 1243 330.301 271.217 1234 326.578 266.929 1229 329.038 260.126 1229 331.434 253.486 1234 336.876 251.708 1238 341.586 253.771 1238 342.935 260.437 1238 341.256 265.285 1238 336.572 266.613 1234 331.403 265.09 1234 302.426 234.011 1280 301.295 241.885 1280 301.072 249.385 1270 302.123 257.274 1270 304.164 264.941 1265 307.199 272.29 1275 311.726 278.528 1280 318.084 283.905 1280 326.042 288.157 1275 335.76 290.189 1275 345.353 288.512 1284 352.909 284.2 1294 358.755 278.111 0 362.854 270.802 0 365.195 263.572 0 366.653 256.213 0 367.483 248.651 0 367.009 241.942 0 365.792 235.255 1289 321.007 229.297 1256 351.756 230.549 1270 336.863 239.909 1238 330.266 216.865 1247 324.071 215.625 1275 317.167 216.216 1280 311.431 218.937 1280 307.71 222.431 1284 344.304 217.45 1280 349.674 216.912 1280 356.155 218.007 1284 361.769 221.131 1294 364.97 225 1304;0;
1391186318.947 327.626 229.535 1247 324.772 227.661 1252 320.942 227.232 1261 317.031 228.145 1265 313.877 230.469 1265 317.589 230.654 1261 321.346 230.449 1256 324.787 230.061 1256 345.349 230.154 1270 348.266 228.79 1270 351.99 228.687 1275 355.498 229.826 1280 358.183 232.231 1280 355.042 232.126 1275 351.532 231.578 1270 348.166 230.909 1270 329.558 219.672 1238 323.873 218.508 1275 318.136 218.972 1284 313.522 221.161 1280 310.253 224.29 1280 311.143 225.866 1280 314.837 223.647 1275 319.063 222.356 1275 324.104 222.243 1256 329.264 222.871 1238 344.843 220.313 1275 349.721 219.825 1275 355.007 220.736 1284 359.363 223.195 1289 362.052 226.585 1294 360.87 228.055 1289 357.725 225.48 1284 353.952 223.977 1280 349.321 223.412 1275 344.747 223.395 1275 332.999 228.117 0 332.117 232.377 0 330.039 235.523 1243 326.971 239.022 1238 328.006 243.061 1243 334.883 241.165 1238 339.413 241.329 1238 345.39 243.579 0 346.409 239.68 0 343.719 235.809 0 341.937 232.596 0 341.134 228.307 1265 325.291 260.763 1225 327.238 252.149 1234 332.291 247.189 1238 336.933 247.337 1238 341.433 247.44 1247 345.639 252.478 1252 346.436 261.196 1238 345.559 267.008 1247 342.396 271.294 1252 336.427 272.758 1247 330.279 271.21 1234 326.556 266.92 1229 329.019 260.115 1225 331.418 253.474 1234 336.863 251.698 1238 341.573 253.763 1238 342.92 260.432 1238 341.239 265.28 1234 336.554 266.607 1229 331.384 265.082 1225 302.409 233.984 1280 301.276 241.861 1280 301.049 249.362 1275 302.099 257.254 1265 304.137 264.924 1265 307.17 272.275 1275 311.697 278.517 1280 318.055 283.898 1275 326.013 288.153 1270 335.734 290.189 1275 345.33 288.515 1284 352.889 284.203 1294 358.739 278.115 0 362.841 270.805 0 365.185 263.574 0 366.646 256.214 1294 367.478 248.651 0 367.007 241.939 0 365.792 235.25 1289 320.996 229.276 1261 351.753 230.538 1275 336.854 239.896 1234 330.262 216.843 1247 324.066 215.601 1275 317.16 216.19 1280 311.421 218.91 1284 307.698 222.403 1284 344.304 217.433 1275 349.675 216.897 1280 356.157 217.994 1289 361.772 221.121 1294 364.973 224.992 1304;0;
1391186318.989 327.623 229.543 1252 324.769 227.669 1256 320.939 227.241 1261 317.029 228.155 1265 313.875 230.479 1261 317.587 230.664 1261 321.344 230.458 1256 324.784 230.07 1256 345.346 230.158 1265 348.261 228.794 1270 351.985 228.69 1275 355.493 229.828 1275 358.179 232.232 1275 355.038 232.128 1275 351.528 231.581 1270 348.162 230.912 1265 329.553 219.68 1238 323.868 218.518 1275 318.132 218.983 1280 313.519 221.172 1280 310.25 224.302 1280 311.141 225.877 1280 314.834 223.658 1275 319.06 222.366 1275 324.1 222.252 1261 329.259 222.879 1238 344.837 220.318 1275 349.715 219.829 1275 355.001 220.739 1284 359.357 223.196 1289 362.046 226.586 1299 360.865 228.056 1289 357.719 225.482 1284 353.947 223.98 1280 349.315 223.416 1275 344.742 223.4 1270 332.996 228.124 0 332.114 232.383 0 330.038 235.53 1247 326.97 239.029 1238 328.006 243.068 1247 334.882 241.171 1238 339.412 241.333 1243 345.389 243.582 0 346.407 239.683 0 343.716 235.813 0 341.934 232.6 1256 341.13 228.312 1265 325.295 260.769 1229 327.24 252.155 1229 332.291 247.194 1234 336.933 247.341 1238 341.433 247.443 1243 345.639 252.48 1252 346.438 261.198 1243 345.563 267.009 1252 342.401 271.296 1247 336.432 272.761 1252 330.285 271.215 1238 326.561 266.925 1229 329.023 260.121 1229 331.42 253.48 1229 336.864 251.702 1234 341.575 253.766 1238 342.923 260.434 1234 341.243 265.282 1234 336.558 266.61 1229 331.388 265.087 1225 302.408 233.997 1280 301.277 241.873 1280 301.053 249.374 1275 302.103 257.266 1270 304.143 264.934 1265 307.178 272.285 1270 311.706 278.525 1280 318.064 283.904 1280 326.023 288.157 1270 335.743 290.191 1275 345.338 288.515 1289 352.896 284.202 1294 358.744 278.113 0 362.844 270.803 0 365.186 263.572 0 366.646 256.212 0 367.477 248.649 0 367.004 241.938 0 365.787 235.25 1289 320.994 229.285 1256 351.749 230.54 1270 336.853 239.901 1238 330.256 216.851 1243 324.06 215.611 1280 317.155 216.201 1280 311.417 218.922 1280 307.695 222.416 1284 344.297 217.438 1280 349.668 216.901 1280 356.15 217.996 1289 361.765 221.122 1294 364.967 224.992 1304;0;
1391186319.34 327.623 229.545 1252 324.769 227.671 1256 320.938 227.242 1256 317.026 228.155 1261 313.871 230.479 1261 317.584 230.665 1261 321.342 230.459 1256 324.784 230.072 1256 345.352 230.164 1265 348.268 228.8 1270 351.993 228.697 1275 355.503 229.836 1280 358.188 232.241 1280 355.047 232.136 1275 351.536 231.588 1270 348.169 230.919 1265 329.556 219.68 1243 323.869 218.516 1275 318.131 218.98 1280 313.516 221.169 1280 310.246 224.299 1280 311.136 225.875 1275 314.831 223.656 1275 319.058 222.365 1275 324.1 222.251 1256 329.262 222.879 1243 344.845 220.321 1275 349.724 219.832 1275 355.012 220.744 1280 359.369 223.202 1294 362.058 226.594 1294 360.876 228.064 1294 357.73 225.489 1284 353.956 223.986 1280 349.324 223.421 1275 344.749 223.403 1270 332.998 228.127 0 332.116 232.388 0 330.038 235.535 1252 326.969 239.035 1238 328.004 243.075 1238 334.883 241.178 1238 339.414 241.342 1238 345.393 243.592 1247 346.411 239.693 0 343.721 235.82 0 341.938 232.606 1256 341.135 228.317 1265 325.289 260.781 1225 327.236 252.165 1225 332.29 247.203 1234 336.933 247.351 1238 341.434 247.454 1243 345.641 252.494 1247 346.439 261.214 1247 345.562 267.028 1247 342.399 271.315 1252 336.427 272.779 1243 330.279 271.231 1238 326.554 266.94 1225 329.018 260.133 1221 331.417 253.491 1229 336.863 251.714 1238 341.575 253.779 1238 342.922 260.45 1234 341.241 265.299 1234 336.554 266.626 1234 331.383 265.101 1225 302.4 233.996 1280 301.267 241.875 1280 301.041 249.378 1270 302.09 257.272 1265 304.13 264.944 1265 307.163 272.297 1280 311.692 278.54 1284 318.051 283.922 1280 326.012 288.178 1270 335.735 290.214 1275 345.333 288.54 1289 352.894 284.227 1294 358.745 278.137 0 362.849 270.826 0 365.193 263.592 0 366.655 256.23 0 367.487 248.665 0 367.015 241.952 0 365.799 235.261 1294 320.992 229.286 1256 351.757 230.548 1270 336.854 239.909 1238 330.26 216.85 1247 324.062 215.608 1275 317.155 216.197 1280 311.414 218.918 1284 307.69 222.412 1284 344.305 217.44 1280 349.678 216.904 1284 356.162 218.001 1284 361.778 221.128 1294 364.98 225 1304;0;
1391186319.122 327.649 229.537 1252 324.798 227.671 1256 320.973 227.249 1261 317.071 228.167 1261 313.925 230.493 1261 317.632 230.672 1261 321.382 230.46 1256 324.816 230.067 0 345.344 230.125 1265 348.253 228.758 1270 351.971 228.649 1275 355.475 229.78 1280 358.16 232.175 1280 355.024 232.077 1275 351.519 231.536 1270 348.157 230.873 1265 329.561 219.688 1238 323.884 218.535 1275 318.158 219.008 1280 313.555 221.201 1280 310.297 224.331 1280 311.188 225.902 1275 314.872 223.681 1275 319.089 222.385 1275 324.121 222.263 1265 329.273 222.881 1238 344.822 220.301 1280 349.691 219.805 1275 354.97 220.706 1280 359.322 223.153 1294 362.013 226.533 1294 360.835 228.003 1289 357.691 225.437 1284 353.922 223.944 1275 349.297 223.388 1275 344.732 223.378 1275 333.011 228.112 0 332.138 232.366 0 330.069 235.511 1243 327.012 239.009 1238 328.053 243.04 1238 334.914 241.135 1238 339.437 241.291 1238 345.408 243.527 0 346.418 239.633 0 343.726 235.772 0 341.942 232.568 1252 341.133 228.288 1265 325.372 260.716 1225 327.301 252.113 1229 332.337 247.153 1234 336.971 247.293 1243 341.464 247.388 1243 345.671 252.41 1252 346.482 261.113 1247 345.617 266.916 1247 342.467 271.2 1252 336.51 272.672 1247 330.37 271.137 1238 326.646 266.86 1229 329.093 260.063 1225 331.477 253.429 1229 336.909 251.647 1238 341.615 253.7 1238 342.971 260.355 1234 341.301 265.198 1234 336.626 266.531 1234 331.462 265.018 1229 302.482 234.022 1280 301.365 241.887 1280 301.152 249.377 1275 302.213 257.253 1265 304.261 264.907 1270 307.302 272.241 1275 311.832 278.464 1280 318.188 283.824 1275 326.14 288.059 1270 335.848 290.074 1275 345.425 288.387 1284 352.964 284.07 1289 358.793 277.982 0 362.876 270.677 0 365.204 263.454 0 366.65 256.104 0 367.468 248.552 0 366.985 241.853 1294 365.761 235.177 1294 321.031 229.29 1261 351.738 230.497 1270 336.88 239.865 1243 330.26 216.862 1243 324.072 215.633 1275 317.179 216.233 1280 311.454 218.958 1284 307.743 222.452 1284 344.279 217.427 1280 349.64 216.883 1280 356.113 217.966 1284 361.724 221.078 1299 364.926 224.938 1304;0;
1391186319.169 327.608 229.576 1252 324.755 227.714 1256 320.931 227.299 1261 317.032 228.222 1261 313.891 230.551 1261 317.597 230.725 1261 321.345 230.507 1256 324.777 230.11 1256 345.298 230.136 1261 348.203 228.766 1270 351.92 228.651 1270 355.424 229.776 1275 358.112 232.167 1275 354.977 232.073 1275 351.472 231.537 1270 348.111 230.88 1265 329.505 219.727 1238 323.828 218.583 1275 318.105 219.065 1280 313.507 221.264 1280 310.255 224.397 1280 311.148 225.967 1275 314.827 223.741 1275 319.041 222.439 1275 324.071 222.309 1265 329.222 222.92 1238 344.761 220.317 1275 349.628 219.814 1280 354.905 220.707 1284 359.26 223.146 1294 361.954 226.52 1294 360.78 227.992 1289 357.633 225.432 1280 353.863 223.944 1280 349.239 223.396 1280 344.675 223.393 1275 332.967 228.143 0 332.1 232.397 0 330.037 235.543 1243 326.986 239.045 1247 328.032 243.072 1238 334.888 241.158 1238 339.41 241.307 1243 345.382 243.533 0 346.385 239.639 0 343.689 235.784 0 341.9 232.584 1247 341.085 228.307 1265 325.379 260.746 1225 327.295 252.144 1229 332.321 247.178 1238 336.954 247.31 1238 341.445 247.398 1243 345.658 252.413 1247 346.482 261.111 1247 345.626 266.913 1252 342.483 271.201 1247 336.531 272.681 1252 330.391 271.156 1238 326.662 266.886 1229 329.098 260.088 1229 331.471 253.453 1229 336.898 251.663 1238 341.606 253.708 1238 342.971 260.359 1234 341.309 265.203 1229 336.638 266.542 1229 331.474 265.037 1234 302.458 234.097 1280 301.353 241.96 1280 301.151 249.447 1275 302.224 257.32 1270 304.283 264.967 1270 307.333 272.293 1270 311.871 278.507 1280 318.233 283.857 1275 326.188 288.078 1270 335.895 290.078 1275 345.466 288.376 1284 352.996 284.05 1294 358.814 277.955 0 362.884 270.647 0 365.2 263.423 0 366.635 256.073 0 367.441 248.523 0 366.948 241.827 1294 365.714 235.156 1289 320.992 229.338 1256 351.69 230.498 1270 336.851 239.885 1238 330.199 216.901 1247 324.011 215.682 1280 317.122 216.292 1280 311.403 219.024 1280 307.699 222.523 1284 344.213 217.445 1280 349.572 216.892 1280 356.044 217.966 1284 361.657 221.068 1299 364.864 224.922 1304;0;
1391186319.211 327.626 229.606 1252 324.956 227.342 1256 321.361 226.522 1261 317.851 227.681 1261 315.195 230.533 1261 318.285 231.157 1261 321.691 231.209 1256 324.937 230.715 1256 345.385 230.299 1265 348.046 228.324 1270 351.604 227.743 1275 354.972 229.073 1275 357.11 231.979 1275 354.523 232.448 1275 351.247 232.243 1265 347.999 231.501 1265 329.998 219.389 1238 324.12 218.237 1275 317.914 218.852 1284 313.151 221.251 1280 309.869 224.646 1280 310.881 226.577 1275 314.526 224.001 1275 318.777 222.444 1275 324.231 222.195 1265 329.743 222.929 1238 344.064 219.959 0 349.23 219.343 1275 355.084 220.417 1284 359.33 223.028 1294 361.983 226.338 1294 360.904 228.258 1294 357.787 225.515 1284 354.066 223.784 1284 348.905 223.205 1275 344.051 223.451 1270 333.078 229.383 0 332.13 233.542 1247 330.237 236.987 1243 328.002 240.542 1238 329.486 244.955 1238 335.412 243.619 1234 338.732 243.77 1238 343.922 245.242 1247 345.39 240.942 0 343.335 237.063 0 341.613 233.68 0 340.64 229.568 1261 325.38 260.489 1225 328.363 255.035 1229 332.766 251.35 1238 336.878 251.78 1243 340.786 251.561 1243 344.501 255.248 1238 346.581 260.88 1247 344.193 261.185 1238 340.931 261.338 1234 336.674 261.302 1229 332.243 261.273 1229 328.362 260.964 1229 329.152 259.195 1229 332.387 256.43 1225 336.762 255.692 1229 340.613 256.688 1238 343.05 259.541 1238 340.311 257.378 1238 336.682 256.667 1229 332.591 257.135 1225 302.27 232.963 1280 301.108 241.109 1275 300.562 249.495 1275 300.88 258.324 1280 302.33 267.008 0 305.809 274.819 1299 311.106 279.933 1284 318.132 283.555 1275 326.694 285.686 1270 335.933 286.663 1270 345.023 285.692 1280 353.117 283.507 1294 359.582 279.219 1304 364.162 273.324 1350 366.676 265.545 0 367.614 257.256 0 367.953 248.97 0 367.36 241.244 0 366.121 233.776 1299 321.488 229.346 1256 351.361 230.451 1270 336.815 241.64 1238 330.587 216.263 1247 324.196 215.042 1280 316.847 215.814 1284 311 218.786 1284 307.28 222.564 1284 343.637 216.808 0 349.335 216.136 1280 356.371 217.428 1289 361.688 220.704 1304 364.745 224.438 1304;0;
1391186319.333 327.603 229.577 1252 324.82 227.444 1256 321.126 226.773 1261 317.44 227.835 1265 314.581 230.484 1261 317.931 230.941 1261 321.483 230.892 1256 324.814 230.437 1256 345.288 230.157 1265 348.087 228.403 1270 351.711 227.988 1275 355.131 229.233 1280 357.491 231.93 1280 354.692 232.185 1275 351.345 231.864 1270 348.048 231.169 1265 329.768 219.487 1243 323.897 218.289 1270 317.786 218.84 1280 313.052 221.223 1280 309.784 224.58 1280 310.777 226.356 1275 314.459 223.867 1275 318.709 222.378 1275 324.063 222.194 1252 329.49 222.922 1238 344.176 220.021 1275 349.295 219.403 1275 354.994 220.386 1284 359.308 222.972 1294 362.008 226.382 1299 360.884 228.108 1294 357.723 225.396 1284 353.976 223.738 1280 348.983 223.192 1275 344.181 223.388 1275 332.94 228.776 0 332.061 233.079 1238 330.104 236.428 1238 327.43 239.881 1238 328.682 244.195 1234 335.25 242.792 1234 339.155 242.941 1238 344.869 244.531 1252 346.055 240.337 0 343.579 236.535 0 341.771 233.21 0 340.844 228.932 1261 325.004 260.377 1229 327.824 253.858 1234 332.643 249.815 1234 337.062 250.174 1238 341.298 250.02 1247 345.447 254.071 1238 347.36 260.741 1247 345.327 263.468 1247 341.951 265.371 1234 336.886 265.972 1234 331.622 265.319 1234 327.607 263.351 1229 328.549 259.403 1234 331.889 255.262 1234 336.995 254.194 1234 341.545 255.509 1238 344.031 259.732 1243 341.324 260.598 1238 336.889 260.776 1229 331.995 260.383 1229 302.377 233.359 1280 301.278 241.538 1280 300.915 249.601 1275 301.59 258.101 1275 303.359 266.422 1275 306.745 274.05 1294 311.779 279.613 1280 318.538 283.983 1280 326.842 287.009 1270 336.297 288.413 1275 345.573 287.085 1284 353.358 283.926 1294 359.475 278.828 0 363.8 272.319 1355 366.202 264.744 0 367.287 256.809 0 367.761 248.767 0 367.15 241.446 0 365.882 234.195 1294 321.225 229.298 1256 351.474 230.366 1270 336.891 240.955 1234 330.396 216.462 1247 324.009 215.19 1275 316.724 215.888 1280 310.882 218.847 1289 307.175 222.591 1284 343.674 216.956 1280 349.306 216.283 1275 356.209 217.466 1284 361.702 220.731 1299 364.861 224.599 1304;0;
